time,temperature_2m,cloudcover,wind_speed_10m,shortwave_radiation,sunshine_duration,windgusts_10m
2022-11-19 06:00:00,2.4,99,17.8,0.0,0.0,31.3
2022-11-19 07:00:00,2.2,100,20.0,0.0,0.0,35.3
2022-11-19 08:00:00,1.8,100,21.1,0.0,0.0,37.8
2022-11-19 09:00:00,1.2,99,20.4,0.0,0.0,38.2
2022-11-19 10:00:00,0.6,98,18.7,16.0,0.0,36.4
2022-11-19 11:00:00,0.5,61,20.4,89.0,2268.66,37.1
2022-11-19 12:00:00,0.9,2,19.5,196.0,3600.0,37.8
2022-11-19 13:00:00,1.8,0,18.1,268.0,3600.0,36.7
2022-11-19 14:00:00,2.3,0,14.0,294.0,3600.0,35.6
2022-11-19 15:00:00,2.4,0,13.9,263.0,3600.0,28.1
2022-11-19 16:00:00,2.3,2,13.5,194.0,3600.0,27.4
2022-11-19 17:00:00,1.7,0,11.6,99.0,3600.0,25.2
2022-11-19 18:00:00,0.4,0,11.2,13.0,27.56,20.9
2022-11-19 19:00:00,-0.5,0,10.6,0.0,0.0,19.4
2022-11-19 20:00:00,-1.1,0,10.7,0.0,0.0,18.0
2022-11-19 21:00:00,-1.5,0,10.3,0.0,0.0,18.0
2022-11-19 22:00:00,-2.0,0,9.7,0.0,0.0,17.3
2022-11-19 23:00:00,-2.4,0,8.8,0.0,0.0,16.6
2022-11-20 00:00:00,-2.8,0,8.2,0.0,0.0,14.8
2022-11-20 01:00:00,-3.5,0,5.9,0.0,0.0,13.7
2022-11-20 02:00:00,-4.2,0,7.6,0.0,0.0,10.4
2022-11-20 03:00:00,-4.5,0,8.3,0.0,0.0,10.1
2022-11-20 04:00:00,-4.4,0,8.1,0.0,0.0,10.4
2022-11-20 05:00:00,-4.6,52,8.2,0.0,0.0,9.7
2022-11-20 06:00:00,-4.4,83,7.2,0.0,0.0,9.7
2022-11-20 07:00:00,-4.2,29,6.9,0.0,0.0,9.4
2022-11-20 08:00:00,-4.3,51,8.0,0.0,0.0,10.1
2022-11-20 09:00:00,-4.1,100,7.7,0.0,0.0,10.1
2022-11-20 10:00:00,-1.9,98,7.7,18.0,0.0,12.2
2022-11-20 11:00:00,-0.3,100,8.3,96.0,3600.0,16.2
2022-11-20 12:00:00,1.0,100,7.7,123.0,825.77,16.6
2022-11-20 13:00:00,2.0,100,10.0,132.0,0.0,19.4
2022-11-20 14:00:00,2.1,100,11.4,53.0,0.0,21.6
2022-11-20 15:00:00,2.7,100,12.7,92.0,0.0,27.0
2022-11-20 16:00:00,3.0,100,13.7,44.0,0.0,25.9
2022-11-20 17:00:00,2.7,100,14.6,12.0,0.0,25.2
2022-11-20 18:00:00,2.7,100,14.4,2.0,0.0,25.2
2022-11-20 19:00:00,3.0,100,12.3,0.0,0.0,24.8
2022-11-20 20:00:00,3.1,100,9.9,0.0,0.0,20.9
2022-11-20 21:00:00,3.1,94,7.6,0.0,0.0,16.9
2022-11-20 22:00:00,2.1,87,7.4,0.0,0.0,12.6
2022-11-20 23:00:00,1.6,100,5.9,0.0,0.0,12.2
2022-11-21 00:00:00,1.7,99,11.4,0.0,0.0,15.1
2022-11-21 01:00:00,1.5,100,12.7,0.0,0.0,24.8
2022-11-21 02:00:00,2.2,100,6.6,0.0,0.0,21.6
2022-11-21 03:00:00,0.1,100,5.4,0.0,0.0,11.5
2022-11-21 04:00:00,1.1,100,6.4,0.0,0.0,13.0
2022-11-21 05:00:00,1.5,87,7.6,0.0,0.0,13.7
2022-11-21 06:00:00,1.7,79,6.4,0.0,0.0,13.7
2022-11-21 07:00:00,1.6,73,5.2,0.0,0.0,11.5
2022-11-21 08:00:00,1.7,42,9.4,0.0,0.0,15.8
2022-11-21 09:00:00,1.7,65,8.2,0.0,0.0,16.2
2022-11-21 10:00:00,3.2,24,10.3,13.0,0.0,16.6
2022-11-21 11:00:00,5.0,23,11.3,98.0,3600.0,19.4
2022-11-21 12:00:00,6.0,75,11.9,180.0,3600.0,21.6
2022-11-21 13:00:00,6.9,100,12.3,239.0,3600.0,23.8
2022-11-21 14:00:00,7.1,100,11.9,271.0,3600.0,25.6
2022-11-21 15:00:00,7.5,100,11.6,216.0,3600.0,24.1
2022-11-21 16:00:00,7.2,100,14.5,138.0,3600.0,24.8
2022-11-21 17:00:00,6.5,100,17.1,62.0,745.86,29.5
2022-11-21 18:00:00,6.6,100,19.7,2.0,0.0,34.2
2022-11-21 19:00:00,6.2,100,20.2,0.0,0.0,34.9
2022-11-21 20:00:00,6.1,100,18.9,0.0,0.0,34.9
2022-11-21 21:00:00,6.0,100,20.4,0.0,0.0,35.6
2022-11-21 22:00:00,6.3,100,21.4,0.0,0.0,37.1
2022-11-21 23:00:00,6.6,100,23.2,0.0,0.0,41.0
2022-11-22 00:00:00,6.8,100,24.1,0.0,0.0,42.5
2022-11-22 01:00:00,6.9,100,22.8,0.0,0.0,43.2
2022-11-22 02:00:00,6.7,100,18.4,0.0,0.0,40.0
2022-11-22 03:00:00,6.4,76,18.3,0.0,0.0,31.3
2022-11-22 04:00:00,5.5,66,16.8,0.0,0.0,31.7
2022-11-22 05:00:00,5.1,36,17.6,0.0,0.0,29.9
2022-11-22 06:00:00,5.1,21,20.5,0.0,0.0,35.6
2022-11-22 07:00:00,5.0,35,21.7,0.0,0.0,37.4
2022-11-22 08:00:00,4.9,100,22.1,0.0,0.0,39.6
2022-11-22 09:00:00,5.6,100,21.6,0.0,0.0,39.2
2022-11-22 10:00:00,5.8,100,22.8,8.0,0.0,39.6
2022-11-22 11:00:00,6.1,100,23.4,48.0,0.0,41.4
2022-11-22 12:00:00,6.4,100,24.5,95.0,782.51,42.5
2022-11-22 13:00:00,6.5,100,27.1,121.0,0.0,50.0
2022-11-22 14:00:00,6.8,100,25.1,97.0,0.0,50.8
2022-11-22 15:00:00,7.2,100,20.8,77.0,0.0,44.3
2022-11-22 16:00:00,7.5,96,20.4,84.0,0.0,36.4
2022-11-22 17:00:00,7.0,100,21.2,69.0,2373.13,37.8
2022-11-22 18:00:00,7.1,100,21.4,3.0,0.0,37.8
2022-11-22 19:00:00,7.2,100,18.3,0.0,0.0,37.4
2022-11-22 20:00:00,7.5,100,18.3,0.0,0.0,32.4
2022-11-22 21:00:00,7.7,100,17.3,0.0,0.0,32.0
2022-11-22 22:00:00,7.9,100,16.6,0.0,0.0,29.9
2022-11-22 23:00:00,7.9,100,15.5,0.0,0.0,28.4
2022-11-23 00:00:00,8.1,100,16.3,0.0,0.0,28.1
2022-11-23 01:00:00,8.1,48,16.3,0.0,0.0,28.4
2022-11-23 02:00:00,7.6,100,15.6,0.0,0.0,28.8
2022-11-23 03:00:00,7.6,78,16.8,0.0,0.0,30.6
2022-11-23 04:00:00,7.5,37,16.6,0.0,0.0,28.8
2022-11-23 05:00:00,7.0,44,17.0,0.0,0.0,29.2
2022-11-23 06:00:00,6.7,100,16.9,0.0,0.0,29.5
2022-11-23 07:00:00,7.0,100,17.5,0.0,0.0,30.6
2022-11-23 08:00:00,7.5,100,18.3,0.0,0.0,31.7
2022-11-23 09:00:00,7.3,100,18.3,0.0,0.0,31.7
2022-11-23 10:00:00,7.2,25,17.7,11.0,0.0,31.7
2022-11-23 11:00:00,7.6,99,19.4,92.0,3600.0,33.8
2022-11-23 12:00:00,8.2,15,19.1,116.0,1743.03,34.9
2022-11-23 13:00:00,8.4,19,20.9,251.0,3600.0,37.4
2022-11-23 14:00:00,8.6,100,22.1,268.0,3600.0,39.2
2022-11-23 15:00:00,8.8,100,21.8,114.0,2737.36,40.0
2022-11-23 16:00:00,8.3,100,23.3,20.0,0.0,41.8
2022-11-23 17:00:00,8.1,100,24.5,6.0,0.0,43.6
2022-11-23 18:00:00,7.9,100,21.5,1.0,0.0,43.6
2022-11-23 19:00:00,7.8,100,21.1,0.0,0.0,37.8
2022-11-23 20:00:00,7.6,100,18.2,0.0,0.0,36.7
2022-11-23 21:00:00,7.3,20,17.6,0.0,0.0,31.7
2022-11-23 22:00:00,7.2,23,19.0,0.0,0.0,32.4
2022-11-23 23:00:00,7.5,16,21.3,0.0,0.0,36.4
2022-11-24 00:00:00,7.6,27,22.6,0.0,0.0,39.2
2022-11-24 01:00:00,7.7,82,21.7,0.0,0.0,39.2
2022-11-24 02:00:00,8.2,95,20.4,0.0,0.0,40.3
2022-11-24 03:00:00,8.2,23,22.1,0.0,0.0,38.2
2022-11-24 04:00:00,7.9,99,22.6,0.0,0.0,41.0
2022-11-24 05:00:00,7.8,97,21.1,0.0,0.0,39.2
2022-11-24 06:00:00,7.4,99,20.7,0.0,0.0,36.7
2022-11-24 07:00:00,7.1,100,16.5,0.0,0.0,36.0
2022-11-24 08:00:00,7.6,100,15.9,0.0,0.0,28.4
2022-11-24 09:00:00,7.8,42,16.1,0.0,0.0,29.5
2022-11-24 10:00:00,7.3,27,15.3,12.0,0.0,27.7
2022-11-24 11:00:00,8.0,36,16.8,82.0,3600.0,28.4
2022-11-24 12:00:00,9.0,58,16.4,160.0,3600.0,31.0
2022-11-24 13:00:00,10.0,12,21.4,201.0,3600.0,37.4
2022-11-24 14:00:00,10.1,13,16.5,245.0,3600.0,41.4
2022-11-24 15:00:00,10.5,42,15.6,241.0,3600.0,30.6
2022-11-24 16:00:00,10.3,15,17.1,175.0,3600.0,29.2
2022-11-24 17:00:00,9.5,80,16.5,82.0,3377.07,30.2
2022-11-24 18:00:00,8.5,97,17.7,8.0,0.0,29.9
2022-11-24 19:00:00,8.2,82,20.2,0.0,0.0,34.2
2022-11-24 20:00:00,8.0,100,21.3,0.0,0.0,36.7
2022-11-24 21:00:00,7.7,95,21.4,0.0,0.0,37.1
2022-11-24 22:00:00,7.9,100,22.1,0.0,0.0,38.9
2022-11-24 23:00:00,8.3,100,22.0,0.0,0.0,39.6
2022-11-25 00:00:00,8.6,100,21.6,0.0,0.0,38.9
2022-11-25 01:00:00,9.2,100,21.3,0.0,0.0,38.2
2022-11-25 02:00:00,8.9,100,19.6,0.0,0.0,37.1
2022-11-25 03:00:00,9.2,100,18.4,0.0,0.0,35.3
2022-11-25 04:00:00,9.5,100,19.0,0.0,0.0,33.1
2022-11-25 05:00:00,9.4,100,17.9,0.0,0.0,34.6
2022-11-25 06:00:00,9.2,100,17.9,0.0,0.0,31.3
2022-11-25 07:00:00,9.0,100,16.5,0.0,0.0,31.3
2022-11-25 08:00:00,8.6,31,16.6,0.0,0.0,29.2
2022-11-25 09:00:00,7.9,18,16.1,0.0,0.0,28.8
2022-11-25 10:00:00,7.9,14,17.4,13.0,8.46,30.2
2022-11-25 11:00:00,8.6,18,19.4,86.0,3600.0,33.1
2022-11-25 12:00:00,9.4,53,21.4,160.0,3600.0,37.4
2022-11-25 13:00:00,10.3,100,20.4,192.0,3600.0,41.0
2022-11-25 14:00:00,11.2,42,18.3,157.0,3107.16,36.0
2022-11-25 15:00:00,10.7,78,18.3,199.0,3600.0,34.6
2022-11-25 16:00:00,10.4,19,13.1,104.0,3600.0,32.0
2022-11-25 17:00:00,9.5,27,10.3,74.0,3305.21,22.7
2022-11-25 18:00:00,8.4,28,10.1,7.0,0.0,17.6
2022-11-25 19:00:00,8.0,13,11.8,0.0,0.0,19.4
2022-11-25 20:00:00,7.7,17,11.4,0.0,0.0,20.2
2022-11-25 21:00:00,7.3,5,10.3,0.0,0.0,19.4
2022-11-25 22:00:00,6.7,2,9.9,0.0,0.0,17.6
2022-11-25 23:00:00,6.3,5,10.1,0.0,0.0,17.3
2022-11-26 00:00:00,6.2,13,10.2,0.0,0.0,17.6
2022-11-26 01:00:00,6.0,1,10.2,0.0,0.0,17.3
2022-11-26 02:00:00,6.5,1,10.7,0.0,0.0,17.6
2022-11-26 03:00:00,5.8,1,10.4,0.0,0.0,18.0
2022-11-26 04:00:00,5.4,1,10.9,0.0,0.0,17.6
2022-11-26 05:00:00,5.4,40,13.3,0.0,0.0,22.3
2022-11-26 06:00:00,5.5,98,12.3,0.0,0.0,23.4
2022-11-26 07:00:00,5.3,99,12.6,0.0,0.0,21.2
2022-11-26 08:00:00,5.1,100,12.9,0.0,0.0,22.0
2022-11-26 09:00:00,5.2,100,12.8,0.0,0.0,22.0
2022-11-26 10:00:00,5.7,100,13.9,8.0,0.0,23.4
2022-11-26 11:00:00,6.6,100,14.5,62.0,1229.86,24.8
2022-11-26 12:00:00,7.6,100,12.0,120.0,3156.95,25.2
2022-11-26 13:00:00,8.5,100,16.3,159.0,3600.0,27.7
2022-11-26 14:00:00,9.3,100,19.3,191.0,3600.0,33.8
2022-11-26 15:00:00,9.5,100,15.5,99.0,0.0,34.2
2022-11-26 16:00:00,9.6,100,15.0,111.0,1353.14,28.4
2022-11-26 17:00:00,8.9,100,15.0,70.0,3236.1,26.3
2022-11-26 18:00:00,8.1,100,15.5,7.0,0.0,26.6
2022-11-26 19:00:00,7.9,100,16.5,0.0,0.0,28.4
2022-11-26 20:00:00,7.6,100,17.0,0.0,0.0,29.2
2022-11-26 21:00:00,7.1,27,16.6,0.0,0.0,29.2
2022-11-26 22:00:00,6.5,100,17.8,0.0,0.0,30.6
2022-11-26 23:00:00,5.9,100,18.4,0.0,0.0,31.7
2022-11-27 00:00:00,5.4,100,19.1,0.0,0.0,33.5
2022-11-27 01:00:00,5.1,100,18.7,0.0,0.0,33.5
2022-11-27 02:00:00,5.9,100,20.9,0.0,0.0,33.1
2022-11-27 03:00:00,6.0,100,20.9,0.0,0.0,36.7
2022-11-27 04:00:00,6.3,100,22.4,0.0,0.0,38.9
2022-11-27 05:00:00,6.5,100,22.5,0.0,0.0,39.6
2022-11-27 06:00:00,6.2,100,21.3,0.0,0.0,39.2
2022-11-27 07:00:00,6.8,100,20.9,0.0,0.0,37.4
2022-11-27 08:00:00,6.9,100,20.5,0.0,0.0,36.4
2022-11-27 09:00:00,7.0,100,20.6,0.0,0.0,37.8
2022-11-27 10:00:00,7.1,100,20.6,2.0,0.0,35.6
2022-11-27 11:00:00,7.2,100,21.6,11.0,0.0,37.1
2022-11-27 12:00:00,7.1,100,19.8,21.0,0.0,37.4
2022-11-27 13:00:00,7.2,100,19.1,39.0,0.0,34.6
2022-11-27 14:00:00,7.2,100,17.3,41.0,0.0,34.6
2022-11-27 15:00:00,7.5,100,18.1,47.0,0.0,32.4
2022-11-27 16:00:00,7.4,100,17.1,33.0,0.0,31.7
2022-11-27 17:00:00,7.3,100,17.3,15.0,0.0,30.6
2022-11-27 18:00:00,7.2,100,17.7,2.0,0.0,30.6
2022-11-27 19:00:00,7.1,100,17.7,0.0,0.0,31.7
2022-11-27 20:00:00,7.1,100,16.0,0.0,0.0,30.6
2022-11-27 21:00:00,7.1,100,17.2,0.0,0.0,29.5
2022-11-27 22:00:00,7.0,100,17.7,0.0,0.0,31.0
2022-11-27 23:00:00,7.0,100,17.3,0.0,0.0,31.3
2022-11-28 00:00:00,7.1,100,17.0,0.0,0.0,30.6
2022-11-28 01:00:00,7.3,100,16.8,0.0,0.0,29.9
2022-11-28 02:00:00,7.5,100,15.5,0.0,0.0,30.6
2022-11-28 03:00:00,7.8,100,15.0,0.0,0.0,26.6
2022-11-28 04:00:00,8.0,100,15.7,0.0,0.0,27.0
2022-11-28 05:00:00,8.1,100,15.5,0.0,0.0,27.4
2022-11-28 06:00:00,8.2,100,15.4,0.0,0.0,26.6
2022-11-28 07:00:00,8.2,100,15.0,0.0,0.0,27.7
2022-11-28 08:00:00,8.2,100,13.2,0.0,0.0,25.9
2022-11-28 09:00:00,8.2,100,13.4,0.0,0.0,24.1
2022-11-28 10:00:00,8.2,100,11.2,2.0,0.0,22.7
2022-11-28 11:00:00,8.5,100,11.8,29.0,0.0,20.2
2022-11-28 12:00:00,8.8,100,10.1,46.0,0.0,20.2
2022-11-28 13:00:00,9.3,100,9.7,79.0,0.0,18.0
2022-11-28 14:00:00,9.1,100,8.7,90.0,0.0,19.4
2022-11-28 15:00:00,9.7,100,9.3,75.0,0.0,18.7
2022-11-28 16:00:00,9.9,99,8.4,97.0,0.0,18.0
2022-11-28 17:00:00,9.3,100,6.0,42.0,0.0,14.4
2022-11-28 18:00:00,7.4,100,6.9,5.0,0.0,10.1
2022-11-28 19:00:00,7.6,100,7.4,0.0,0.0,11.9
2022-11-28 20:00:00,7.4,68,9.4,0.0,0.0,15.8
2022-11-28 21:00:00,7.0,50,7.0,0.0,0.0,16.9
2022-11-28 22:00:00,6.0,87,6.3,0.0,0.0,11.5
2022-11-28 23:00:00,6.0,99,5.8,0.0,0.0,10.4
2022-11-29 00:00:00,5.2,100,6.2,0.0,0.0,8.6
2022-11-29 01:00:00,4.9,100,6.2,0.0,0.0,8.3
2022-11-29 02:00:00,5.3,100,5.7,0.0,0.0,8.3
2022-11-29 03:00:00,5.5,100,5.1,0.0,0.0,7.6
2022-11-29 04:00:00,4.8,100,5.2,0.0,0.0,6.8
2022-11-29 05:00:00,5.1,100,4.4,0.0,0.0,7.6
2022-11-29 06:00:00,4.7,100,5.5,0.0,0.0,10.4
2022-11-29 07:00:00,4.5,100,5.2,0.0,0.0,10.4
2022-11-29 08:00:00,4.4,100,3.3,0.0,0.0,10.1
2022-11-29 09:00:00,4.0,100,2.2,0.0,0.0,8.6
2022-11-29 10:00:00,3.8,100,1.9,5.0,0.0,8.3
2022-11-29 11:00:00,4.3,100,2.2,36.0,0.0,9.4
2022-11-29 12:00:00,4.9,100,3.2,74.0,0.0,10.8
2022-11-29 13:00:00,5.5,100,3.1,98.0,0.0,11.2
2022-11-29 14:00:00,7.1,100,5.4,135.0,1399.74,13.0
2022-11-29 15:00:00,7.4,100,6.3,97.0,0.0,14.8
2022-11-29 16:00:00,7.5,100,6.2,85.0,0.0,14.8
2022-11-29 17:00:00,7.2,100,6.2,46.0,618.19,13.7
2022-11-29 18:00:00,6.9,100,6.3,4.0,0.0,11.2
2022-11-29 19:00:00,7.0,100,6.7,0.0,0.0,11.5
2022-11-29 20:00:00,6.9,100,6.8,0.0,0.0,11.5
2022-11-29 21:00:00,6.9,100,8.4,0.0,0.0,13.7
2022-11-29 22:00:00,6.8,100,9.7,0.0,0.0,16.2
2022-11-29 23:00:00,6.5,100,9.1,0.0,0.0,16.6
2022-11-30 00:00:00,6.4,100,7.9,0.0,0.0,14.4
2022-11-30 01:00:00,6.3,100,5.2,0.0,0.0,12.2
2022-11-30 02:00:00,6.9,100,6.4,0.0,0.0,9.7
2022-11-30 03:00:00,7.0,100,5.9,0.0,0.0,10.8
2022-11-30 04:00:00,7.0,100,4.3,0.0,0.0,10.1
2022-11-30 05:00:00,6.9,100,3.9,0.0,0.0,7.2
2022-11-30 06:00:00,7.0,100,2.6,0.0,0.0,4.7
2022-11-30 07:00:00,6.7,100,3.8,0.0,0.0,4.0
2022-11-30 08:00:00,6.6,100,4.1,0.0,0.0,4.7
2022-11-30 09:00:00,6.5,100,4.1,0.0,0.0,4.7
2022-11-30 10:00:00,6.6,100,3.1,3.0,0.0,4.7
2022-11-30 11:00:00,7.1,100,2.6,32.0,0.0,5.8
2022-11-30 12:00:00,7.7,35,3.9,114.0,3600.0,9.7
2022-11-30 13:00:00,8.3,31,6.6,208.0,3600.0,13.7
2022-11-30 14:00:00,7.8,44,7.4,167.0,3600.0,17.6
2022-11-30 15:00:00,8.2,36,10.1,134.0,3600.0,19.4
2022-11-30 16:00:00,7.9,37,9.5,132.0,3600.0,19.4
2022-11-30 17:00:00,7.0,27,7.6,60.0,2989.13,16.6
2022-11-30 18:00:00,5.3,33,6.8,5.0,0.0,13.3
2022-11-30 19:00:00,5.0,44,9.4,0.0,0.0,15.5
2022-11-30 20:00:00,5.2,74,9.4,0.0,0.0,17.3
2022-11-30 21:00:00,5.2,67,8.9,0.0,0.0,16.6
2022-11-30 22:00:00,4.9,64,9.4,0.0,0.0,16.2
2022-11-30 23:00:00,4.7,77,10.2,0.0,0.0,17.6
2022-12-01 00:00:00,4.4,98,9.2,0.0,0.0,17.3
2022-12-01 01:00:00,4.2,98,9.1,0.0,0.0,16.2
2022-12-01 02:00:00,4.1,99,8.8,0.0,0.0,15.8
2022-12-01 03:00:00,3.5,55,8.2,0.0,0.0,15.1
2022-12-01 04:00:00,3.6,46,9.8,0.0,0.0,16.6
2022-12-01 05:00:00,3.7,22,10.6,0.0,0.0,18.0
2022-12-01 06:00:00,3.2,15,9.8,0.0,0.0,18.4
2022-12-01 07:00:00,2.7,38,9.4,0.0,0.0,16.9
2022-12-01 08:00:00,2.4,18,9.0,0.0,0.0,16.6
2022-12-01 09:00:00,2.2,20,8.8,0.0,0.0,15.5
2022-12-01 10:00:00,2.3,1,8.1,6.0,0.0,15.1
2022-12-01 11:00:00,3.4,1,9.8,75.0,3127.7,15.1
2022-12-01 12:00:00,4.7,26,12.4,162.0,3600.0,22.7
2022-12-01 13:00:00,5.6,38,12.6,215.0,3600.0,24.1
2022-12-01 14:00:00,6.7,49,14.0,217.0,3600.0,27.4
2022-12-01 15:00:00,6.9,39,13.6,173.0,3600.0,25.9
2022-12-01 16:00:00,6.6,45,9.7,127.0,3600.0,25.2
2022-12-01 17:00:00,5.7,38,8.0,57.0,2935.32,16.9
2022-12-01 18:00:00,4.3,23,7.8,5.0,0.0,14.0
2022-12-01 19:00:00,3.5,32,7.7,0.0,0.0,13.3
2022-12-01 20:00:00,2.8,12,6.6,0.0,0.0,13.0
2022-12-01 21:00:00,2.0,29,6.9,0.0,0.0,10.8
2022-12-01 22:00:00,2.1,26,7.9,0.0,0.0,13.0
2022-12-01 23:00:00,2.3,69,8.7,0.0,0.0,14.8
2022-12-02 00:00:00,2.8,100,8.1,0.0,0.0,15.8
2022-12-02 01:00:00,3.0,100,7.6,0.0,0.0,13.7
2022-12-02 02:00:00,3.6,100,8.7,0.0,0.0,14.4
2022-12-02 03:00:00,3.7,100,9.7,0.0,0.0,16.2
2022-12-02 04:00:00,3.6,100,9.4,0.0,0.0,16.9
2022-12-02 05:00:00,3.4,100,10.8,0.0,0.0,18.4
2022-12-02 06:00:00,3.2,99,11.8,0.0,0.0,20.5
2022-12-02 07:00:00,2.8,100,12.1,0.0,0.0,21.2
2022-12-02 08:00:00,2.7,100,14.8,0.0,0.0,25.6
2022-12-02 09:00:00,2.6,100,14.8,0.0,0.0,26.3
2022-12-02 10:00:00,2.7,100,14.8,2.0,0.0,26.6
2022-12-02 11:00:00,3.2,100,16.5,25.0,0.0,30.2
2022-12-02 12:00:00,3.3,100,18.6,52.0,0.0,34.2
2022-12-02 13:00:00,3.5,100,16.9,89.0,84.67,33.8
2022-12-02 14:00:00,3.3,100,18.1,113.0,1054.41,33.1
2022-12-02 15:00:00,3.1,100,18.7,65.0,0.0,34.9
2022-12-02 16:00:00,3.1,100,18.2,48.0,0.0,34.2
2022-12-02 17:00:00,2.8,100,19.1,27.0,0.0,37.4
2022-12-02 18:00:00,2.4,100,18.2,2.0,0.0,36.0
2022-12-02 19:00:00,2.3,100,19.0,0.0,0.0,34.2
2022-12-02 20:00:00,2.3,100,19.5,0.0,0.0,34.6
2022-12-02 21:00:00,2.1,100,20.8,0.0,0.0,37.8
2022-12-02 22:00:00,2.0,100,18.9,0.0,0.0,37.8
2022-12-02 23:00:00,1.9,100,18.4,0.0,0.0,33.1
2022-12-03 00:00:00,1.9,100,18.7,0.0,0.0,32.8
2022-12-03 01:00:00,1.5,100,17.6,0.0,0.0,33.1
2022-12-03 02:00:00,1.3,96,16.3,0.0,0.0,31.7
2022-12-03 03:00:00,1.7,100,17.3,0.0,0.0,30.6
2022-12-03 04:00:00,1.7,100,16.5,0.0,0.0,30.6
2022-12-03 05:00:00,1.9,100,15.7,0.0,0.0,29.2
2022-12-03 06:00:00,2.2,100,16.3,0.0,0.0,28.8
2022-12-03 07:00:00,2.2,99,17.2,0.0,0.0,30.2
2022-12-03 08:00:00,1.9,100,17.1,0.0,0.0,30.6
2022-12-03 09:00:00,1.7,100,17.1,0.0,0.0,30.6
2022-12-03 10:00:00,1.7,100,18.6,2.0,0.0,35.3
2022-12-03 11:00:00,1.8,100,19.6,29.0,0.0,35.6
2022-12-03 12:00:00,1.8,100,18.6,52.0,0.0,35.6
2022-12-03 13:00:00,1.8,100,17.0,60.0,0.0,34.2
2022-12-03 14:00:00,1.8,96,14.8,96.0,0.0,31.7
2022-12-03 15:00:00,1.8,100,15.5,68.0,0.0,28.4
2022-12-03 16:00:00,1.7,100,15.6,43.0,0.0,28.8
2022-12-03 17:00:00,1.6,100,15.9,32.0,0.0,29.2
2022-12-03 18:00:00,1.4,100,14.3,2.0,0.0,30.6
2022-12-03 19:00:00,1.2,100,14.7,0.0,0.0,27.0
2022-12-03 20:00:00,0.9,100,15.0,0.0,0.0,26.6
2022-12-03 21:00:00,0.7,100,15.3,0.0,0.0,27.4
2022-12-03 22:00:00,0.6,100,15.2,0.0,0.0,27.4
2022-12-03 23:00:00,0.3,100,14.7,0.0,0.0,27.4
2022-12-04 00:00:00,0.1,99,14.4,0.0,0.0,26.6
2022-12-04 01:00:00,0.1,95,14.0,0.0,0.0,25.6
2022-12-04 02:00:00,-0.8,100,12.7,0.0,0.0,26.3
2022-12-04 03:00:00,-1.7,9,13.1,0.0,0.0,22.7
2022-12-04 04:00:00,-1.9,97,12.7,0.0,0.0,22.3
2022-12-04 05:00:00,-0.8,100,13.5,0.0,0.0,23.4
2022-12-04 06:00:00,-0.2,100,13.8,0.0,0.0,23.8
2022-12-04 07:00:00,0.1,100,13.7,0.0,0.0,24.8
2022-12-04 08:00:00,0.3,100,13.7,0.0,0.0,24.1
2022-12-04 09:00:00,0.4,100,15.6,0.0,0.0,27.4
2022-12-04 10:00:00,0.2,100,15.7,3.0,0.0,27.7
2022-12-04 11:00:00,0.8,100,14.0,38.0,0.0,32.0
2022-12-04 12:00:00,1.4,100,17.9,64.0,0.0,32.4
2022-12-04 13:00:00,1.8,100,19.7,89.0,0.0,36.0
2022-12-04 14:00:00,1.6,100,18.9,88.0,0.0,38.5
2022-12-04 15:00:00,1.7,100,19.6,61.0,0.0,36.0
2022-12-04 16:00:00,2.0,100,18.5,46.0,0.0,35.6
2022-12-04 17:00:00,2.1,100,15.6,19.0,0.0,32.8
2022-12-04 18:00:00,2.1,100,15.0,2.0,0.0,27.7
2022-12-04 19:00:00,2.1,100,15.9,0.0,0.0,27.7
2022-12-04 20:00:00,2.3,100,16.9,0.0,0.0,29.5
2022-12-04 21:00:00,2.4,100,18.1,0.0,0.0,32.4
2022-12-04 22:00:00,2.5,100,18.1,0.0,0.0,32.4
2022-12-04 23:00:00,2.6,100,17.8,0.0,0.0,32.0
2022-12-05 00:00:00,2.7,100,16.5,0.0,0.0,31.3
2022-12-05 01:00:00,2.8,100,15.6,0.0,0.0,29.2
2022-12-05 02:00:00,2.9,100,14.8,0.0,0.0,27.4
2022-12-05 03:00:00,3.1,100,15.9,0.0,0.0,27.7
2022-12-05 04:00:00,3.3,100,14.9,0.0,0.0,28.1
2022-12-05 05:00:00,3.5,100,14.1,0.0,0.0,25.9
2022-12-05 06:00:00,3.6,100,13.5,0.0,0.0,24.8
2022-12-05 07:00:00,3.7,100,13.2,0.0,0.0,23.8
2022-12-05 08:00:00,3.8,100,13.5,0.0,0.0,24.1
2022-12-05 09:00:00,3.9,100,12.2,0.0,0.0,23.8
2022-12-05 10:00:00,4.0,100,10.9,1.0,0.0,21.2
2022-12-05 11:00:00,4.2,100,10.5,15.0,0.0,18.7
2022-12-05 12:00:00,4.5,100,8.3,21.0,0.0,17.6
2022-12-05 13:00:00,4.9,100,8.4,30.0,0.0,14.0
2022-12-05 14:00:00,5.2,100,9.3,29.0,0.0,16.9
2022-12-05 15:00:00,5.4,100,12.1,16.0,0.0,20.9
2022-12-05 16:00:00,5.4,100,11.8,14.0,0.0,22.0
2022-12-05 17:00:00,5.2,100,10.7,4.0,0.0,20.9
