# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 260         5.180       52.100      1.90        De Bilt     
# YYYYMMDD  : datum (YYYY=jaar;MM=maand;DD=dag)
# HH        : tijd (HH=uur; UT.12 UT=13 MET; 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT
# T         : Temperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming / Temperature (in 0.1 degrees Celsius) at 1.50 m at the time of observation
# T10N      : Minimumtemperatuur (in 0.1 graden Celsius) op 10 cm hoogte in de afgelopen 6 uur / Minimum temperature (in 0.1 degrees Celsius) at 0.1 m in the preceding 6-hour period
# TD        : Dauwpuntstemperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming / Dew point temperature (in 0.1 degrees Celsius) at 1.50 m at the time of observation
# DR        : Duur van de neerslag (in 0.1 uur) per uurvak / Precipitation duration (in 0.1 hour) during the hourly division
# RH        : Uursom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm) / Hourly precipitation amount (in 0.1 mm) (-1 for <0.05 mm)
# DD        : Windrichting (in graden) gemiddeld over de laatste 10 minuten van het afgelopen uur (360=noord; 90=oost; 180=zuid; 270=west; 0=windstil 990=veranderlijk. Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken / Mean wind direction (in degrees) during the 10-minute period preceding the time of observation (360=north; 90=east; 180=south; 270=west; 0=calm 990=variable)
# FH        : Uurgemiddelde windsnelheid (in 0.1 m/s). Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken / Hourly mean wind speed (in 0.1 m/s)
# FF        : Windsnelheid (in 0.1 m/s) gemiddeld over de laatste 10 minuten van het afgelopen uur / Mean wind speed (in 0.1 m/s) during the 10-minute period preceding the time of observation
# FX        : Hoogste windstoot (in 0.1 m/s) over het afgelopen uurvak / Maximum wind gust (in 0.1 m/s) during the hourly division
# SQ        : Duur van de zonneschijn (in 0.1 uren) per uurvak; berekend uit globale straling  (-1 for <0.05 uur) / Sunshine duration (in 0.1 hour) during the hourly division; calculated from global radiation (-1 for <0.05 hour)
# Q         : Globale straling (in J/cm2) per uurvak / Global radiation (in J/cm2) during the hourly division
# STN,YYYYMMDD,   HH,    T, T10N,   TD,   DR,   RH,   DD,   FH,   FF,   FX,   SQ,    Q
  260,20210428,    5,   44,     ,  -28,    0,    0,   40,   30,   30,   50,    2,    7
  260,20210428,    6,   57,   15,  -22,    0,    0,   50,   30,   30,   50,   10,   46
  260,20210428,    7,   72,     ,  -18,    0,    0,   30,   20,   30,   40,    6,   83
  260,20210428,    8,   96,     ,   -6,    0,    0,   40,   20,   20,   40,    8,  143
  260,20210428,    9,  121,     ,   -5,    0,    0,   60,   30,   40,   70,   10,  231
  260,20210428,   10,  128,     ,   -1,    0,    0,   50,   40,   30,   70,    5,  192
  260,20210428,   11,  141,     ,    4,    0,    0,   30,   40,   40,   60,    2,  163
  260,20210428,   12,  165,   60,    9,    0,    0,   20,   40,   40,   80,    8,  264
  260,20210428,   13,  172,     ,   30,    0,    0,  120,   30,   20,   80,    6,  226
  260,20210428,   14,  165,     ,   18,    0,    0,   30,   30,   40,   70,    2,  164
  260,20210428,   15,  157,     ,   14,    0,    0,  350,   40,   60,  110,    0,   62
  260,20210428,   16,  160,     ,   12,    0,    0,   10,   60,   50,  100,    1,   84
  260,20210428,   17,  147,     ,   24,    0,    0,   20,   60,   60,  110,    8,   98
  260,20210428,   18,  131,  123,   38,    0,    0,   20,   60,   60,  120,    2,   23
  260,20210428,   19,  122,     ,   31,    0,    0,   20,   60,   60,  100,    0,    3
  260,20210428,   20,  115,     ,   24,    0,    0,   30,   50,   40,   90,    0,    0
  260,20210428,   21,  103,     ,   24,    0,    0,   50,   50,   50,   90,    0,    0
  260,20210428,   22,   96,     ,   26,    0,    0,   40,   50,   50,   80,    0,    0
  260,20210428,   23,   95,     ,   20,    0,    0,   20,   40,   30,   70,    0,    0
  260,20210428,   24,   85,   71,   26,    0,    0,  340,   30,   30,   60,    0,    0
  260,20210429,    1,   90,     ,   28,    0,    0,  350,   30,   30,   50,    0,    0
  260,20210429,    2,   91,     ,   39,    0,    0,   10,   40,   30,   70,    0,    0
  260,20210429,    3,   91,     ,   50,    0,   -1,  280,   30,   30,   70,    0,    0
  260,20210429,    4,   78,     ,   66,   10,   18,  300,   30,   30,   70,    0,    0
  260,20210429,    5,   76,     ,   67,    6,    4,  340,   40,   30,   80,    0,    2
  260,20210429,    6,   75,   70,   63,    0,   -1,  350,   40,   40,   80,    0,    5
  260,20210429,    7,   79,     ,   63,    0,   -1,  350,   40,   40,   90,    0,   15
  260,20210429,    8,   80,     ,   56,    0,    0,  330,   30,   20,  100,    0,   17
  260,20210429,    9,   77,     ,   50,    0,    0,  330,   30,   30,   70,    0,   11
  260,20210429,   10,   72,     ,   42,    0,   -1,  320,   40,   40,   80,    0,    9
  260,20210429,   11,   65,     ,   42,   10,    4,  310,   50,   50,   80,    0,   14
  260,20210429,   12,   69,   63,   54,   10,    4,  300,   50,   40,  110,    0,   42
  260,20210429,   13,   73,     ,   38,    0,   -1,  300,   50,   50,  120,    0,   65
  260,20210429,   14,   75,     ,   34,    0,   -1,  300,   60,   60,  140,    0,   59
  260,20210429,   15,   72,     ,   34,    9,    1,  300,   60,   60,  110,    0,   35
  260,20210429,   16,   87,     ,   39,    3,    1,  290,   50,   50,  100,    0,   33
  260,20210429,   17,   84,     ,   41,    0,   -1,  280,   60,   60,  130,    0,   18
  260,20210429,   18,   81,   69,   40,    0,   -1,  280,   60,   60,  120,    0,    9
  260,20210429,   19,   74,     ,   51,    9,    4,  270,   50,   40,  100,    0,    3
  260,20210429,   20,   73,     ,   53,   10,    2,  270,   40,   30,   90,    0,    0
  260,20210429,   21,   72,     ,   54,   10,    9,  270,   40,   40,   70,    0,    0
  260,20210429,   22,   72,     ,   56,   10,    5,  280,   30,   30,   70,    0,    0
  260,20210429,   23,   72,     ,   57,    0,   -1,  280,   30,   20,   60,    0,    0
  260,20210429,   24,   71,   67,   59,   10,    2,  280,   20,   20,   50,    0,    0
  260,20210430,    1,   71,     ,   59,    7,    2,  290,   20,   20,   40,    0,    0
  260,20210430,    2,   72,     ,   61,    0,   -1,  280,   20,   20,   40,    0,    0
  260,20210430,    3,   71,     ,   65,    9,    3,  270,   10,   10,   30,    0,    0
  260,20210430,    4,   72,     ,   65,    6,    1,  260,   20,   20,   30,    0,    0
  260,20210430,    5,   73,     ,   68,   10,    3,   60,   10,   10,   30,    0,    0
  260,20210430,    6,   74,   67,   68,   10,   42,  350,   20,   20,   40,    0,    3
  260,20210430,    7,   73,     ,   67,   10,   18,   20,   30,   20,   40,    0,   12
  260,20210430,    8,   76,     ,   66,    7,    2,  360,   20,   20,   40,    0,   19
  260,20210430,    9,   76,     ,   67,    3,    2,  350,   10,   10,   30,    0,   20
  260,20210430,   10,   76,     ,   66,    9,    9,   20,   20,   20,   30,    0,   20
  260,20210430,   11,   85,     ,   76,    6,    1,  340,   10,   10,   30,    0,   42
  260,20210430,   12,   86,   72,   70,    0,   -1,  360,   20,   20,   30,    0,   83
  260,20210430,   13,   96,     ,   76,    0,   -1,  300,   20,   30,   50,    1,   84
  260,20210430,   14,   98,     ,   59,    0,    0,  330,   30,   30,   60,    4,  189
  260,20210430,   15,   96,     ,   55,    0,    0,  300,   30,   30,   60,    0,  114
  260,20210430,   16,   94,     ,   58,    0,    0,  320,   40,   30,   70,    5,  109
  260,20210430,   17,   87,     ,   58,    0,    0,  320,   30,   30,   60,    0,   29
  260,20210430,   18,   85,   85,   53,    0,    0,  310,   30,   30,   50,    5,   30
  260,20210430,   19,   80,     ,   45,    0,    0,  300,   20,   20,   40,    0,    9
  260,20210430,   20,   74,     ,   49,    0,    0,  310,   10,   10,   30,    0,    0
  260,20210430,   21,   58,     ,   45,    0,    0,  280,   10,   10,   20,    0,    0
  260,20210430,   22,   63,     ,   43,    0,    0,  280,   20,   20,   30,    0,    0
  260,20210430,   23,   63,     ,   48,    0,    0,  260,   20,   20,   40,    0,    0
  260,20210430,   24,   66,   36,   48,    0,    0,  260,   20,   10,   40,    0,    0
  260,20210501,    1,   62,     ,   46,    0,    0,  260,   20,   20,   30,    0,    0
  260,20210501,    2,   47,     ,   39,    0,    0,  240,   20,   10,   40,    0,    0
  260,20210501,    3,   38,     ,   34,    0,    0,  250,   10,   20,   30,    0,    0
  260,20210501,    4,   22,     ,   16,    0,    0,  250,   10,   10,   20,    0,    0
  260,20210501,    5,   38,     ,   33,    0,    0,  230,   20,   20,   30,    3,    7
  260,20210501,    6,   62,  -12,   43,    0,    0,  240,   20,   20,   40,   10,   49
  260,20210501,    7,   81,     ,   47,    0,    0,  260,   20,   20,   50,   10,  105
  260,20210501,    8,   87,     ,   38,    0,    0,  290,   30,   30,   60,    8,  123
  260,20210501,    9,   86,     ,   31,    0,   -1,  270,   30,   30,   60,    4,   96
  260,20210501,   10,  100,     ,   28,    0,    0,  290,   40,   30,   80,    5,  169
  260,20210501,   11,  109,     ,   14,    0,    0,  260,   40,   30,   80,    8,  215
  260,20210501,   12,  115,   56,   28,    0,    0,  300,   40,   40,   80,    8,  257
  260,20210501,   13,  110,     ,   16,    0,    0,  280,   40,   40,   80,    9,  253
  260,20210501,   14,  112,     ,   20,    0,    0,  300,   40,   40,   80,    6,  209
  260,20210501,   15,  118,     ,   24,    0,    0,  310,   40,   40,   90,    9,  219
  260,20210501,   16,  103,     ,   19,    0,    0,  310,   50,   50,   90,    9,  134
  260,20210501,   17,   99,     ,   20,    0,    0,  310,   40,   50,   80,    9,  100
  260,20210501,   18,   89,   84,   33,    0,    0,  310,   40,   40,   70,   10,   51
  260,20210501,   19,   79,     ,   39,    0,    0,  310,   30,   30,   60,    5,   13
  260,20210501,   20,   68,     ,   40,    0,    0,  340,   20,   20,   60,    0,    0
  260,20210501,   21,   59,     ,   39,    0,    0,  330,   20,   20,   30,    0,    0
  260,20210501,   22,   59,     ,   42,    0,    0,  330,   20,   20,   40,    0,    0
  260,20210501,   23,   56,     ,   39,    0,    0,  330,   20,   20,   40,    0,    0
  260,20210501,   24,   55,   30,   33,    0,    0,  330,   20,   20,   40,    0,    0
  260,20210502,    1,   49,     ,   26,    0,    0,  320,   20,   20,   50,    0,    0
  260,20210502,    2,   34,     ,   17,    0,    0,  310,   20,   10,   40,    0,    0
  260,20210502,    3,   25,     ,   16,    0,    0,  280,   20,   20,   30,    0,    0
  260,20210502,    4,   30,     ,   22,    0,    0,  280,   20,   20,   30,    0,    0
  260,20210502,    5,   45,     ,   23,    0,    0,  280,   20,   20,   30,    2,    8
  260,20210502,    6,   69,  -10,   25,    0,    0,  300,   20,   30,   50,   10,   53
  260,20210502,    7,   77,     ,   22,    0,    0,  300,   30,   30,   70,   10,  109
  260,20210502,    8,   83,     ,   22,    0,    0,  300,   30,   30,   60,    7,   99
  260,20210502,    9,   71,     ,   18,    0,    0,  340,   40,   60,  110,    7,  157
  260,20210502,   10,   90,     ,   18,    0,   -1,  300,   40,   30,   90,    2,  122
  260,20210502,   11,   83,     ,   23,    0,   -1,  330,   40,   30,   80,    2,  127
  260,20210502,   12,  101,   62,   11,    0,    0,  310,   50,   40,  110,    6,  219
  260,20210502,   13,   93,     ,   11,    0,   -1,  320,   50,   50,   90,    5,  167
  260,20210502,   14,   97,     ,   21,    0,   -1,  290,   50,   50,  100,    4,  152
  260,20210502,   15,   98,     ,   13,    0,    0,  280,   50,   50,  100,    7,  192
  260,20210502,   16,  103,     ,   13,    0,    0,  310,   50,   50,   90,    6,  131
  260,20210502,   17,   87,     ,   -2,    0,    0,  300,   40,   40,  100,    7,   84
  260,20210502,   18,   83,   74,    6,    0,    0,  300,   30,   40,   70,    3,   30
  260,20210502,   19,   75,     ,   14,    0,    0,  290,   30,   30,   60,    3,   13
  260,20210502,   20,   65,     ,   20,    0,    0,  280,   20,   20,   50,    0,    0
  260,20210502,   21,   57,     ,   20,    0,    0,  260,   20,   20,   40,    0,    0
  260,20210502,   22,   52,     ,   22,    0,    0,  260,   20,   20,   30,    0,    0
  260,20210502,   23,   32,     ,   18,    0,    0,  210,   20,   10,   40,    0,    0
  260,20210502,   24,   29,   -8,   21,    0,    0,  990,   10,   10,   30,    0,    0
  260,20210503,    1,   25,     ,   19,    0,    0,  210,   20,   20,   30,    0,    0
  260,20210503,    2,   14,     ,   11,    0,    0,  170,   20,   20,   40,    0,    0
  260,20210503,    3,   25,     ,   18,    0,    0,  200,   20,   20,   40,    0,    0
  260,20210503,    4,   50,     ,   23,    0,    0,  200,   20,   30,   50,    0,    0
  260,20210503,    5,   57,     ,   23,    0,    0,  200,   30,   40,   60,    0,    2
  260,20210503,    6,   62,  -16,   21,    0,    0,  200,   40,   40,   80,    0,   19
  260,20210503,    7,   71,     ,   28,    0,    0,  210,   40,   50,   70,    0,   46
  260,20210503,    8,   92,     ,   53,    0,    0,  230,   50,   50,   90,    3,  108
  260,20210503,    9,  104,     ,   56,    0,    0,  220,   50,   50,   90,    6,  166
  260,20210503,   10,  117,     ,   57,    0,    0,  210,   60,   70,  110,    4,  181
  260,20210503,   11,  122,     ,   37,    0,    0,  230,   60,   50,  110,    3,  194
  260,20210503,   12,  129,   58,   45,    0,    0,  230,   60,   60,  120,    2,  174
  260,20210503,   13,  131,     ,   26,    0,    0,  250,   60,   60,  110,    2,  155
  260,20210503,   14,  133,     ,   21,    0,    0,  220,   60,   60,  100,    1,  144
  260,20210503,   15,  133,     ,   11,    0,    0,  210,   60,   60,  130,    2,  134
  260,20210503,   16,  136,     ,    8,    0,    0,  210,   60,   60,  120,    2,   89
  260,20210503,   17,  132,     ,    5,    0,    0,  200,   60,   60,  100,    0,   55
  260,20210503,   18,  125,  114,   16,    0,    0,  180,   40,   30,   90,    0,   21
  260,20210503,   19,  123,     ,   15,    0,    0,  180,   40,   50,   80,    0,    6
  260,20210503,   20,  121,     ,   22,    0,    0,  170,   40,   50,   80,    0,    0
  260,20210503,   21,  120,     ,   25,    0,    0,  170,   50,   60,  110,    0,    0
  260,20210503,   22,  121,     ,   20,    0,    0,  170,   60,   60,  120,    0,    0
  260,20210503,   23,  124,     ,   17,    0,    0,  180,   70,   70,  120,    0,    0
  260,20210503,   24,  109,   96,   43,    7,    2,  200,   90,   90,  190,    0,    0
  260,20210504,    1,   93,     ,   57,   10,    8,  210,   80,   80,  150,    0,    0
  260,20210504,    2,   86,     ,   65,    7,    6,  190,   80,   70,  160,    0,    0
  260,20210504,    3,   84,     ,   65,    7,    4,  200,   80,   80,  140,    0,    0
  260,20210504,    4,   89,     ,   63,    4,    2,  210,   90,   80,  160,    0,    0
  260,20210504,    5,   88,     ,   70,    6,    3,  210,   90,   90,  160,    0,    2
  260,20210504,    6,   93,   78,   56,    0,   -1,  220,   90,   90,  170,    0,   31
  260,20210504,    7,  100,     ,   65,    0,   -1,  220,   90,   90,  190,    2,   41
  260,20210504,    8,  103,     ,   70,    0,   -1,  220,   80,   80,  150,    0,   50
  260,20210504,    9,   96,     ,   68,    6,    7,  250,   80,   70,  170,    0,   63
  260,20210504,   10,   98,     ,   52,    8,    5,  240,  100,  100,  210,    4,  105
  260,20210504,   11,  101,     ,   36,    0,   -1,  240,  100,   90,  200,    1,   85
  260,20210504,   12,  106,   87,   32,    0,   -1,  240,  100,  110,  210,    1,   96
  260,20210504,   13,  103,     ,   42,    1,    3,  250,   90,   90,  200,    1,   53
  260,20210504,   14,  104,     ,   38,    1,    1,  250,  100,  110,  210,    2,   77
  260,20210504,   15,   89,     ,   53,    2,   12,  260,   80,   80,  200,    2,   66
  260,20210504,   16,   98,     ,   44,    0,   -1,  260,   80,   80,  170,    2,   71
  260,20210504,   17,  101,     ,   42,    0,   -1,  270,   80,   80,  160,    5,   74
  260,20210504,   18,   96,   71,   39,    0,   -1,  250,   60,   80,  150,    2,   37
  260,20210504,   19,   79,     ,   45,    0,   -1,  240,   60,   60,  120,    3,   11
  260,20210504,   20,   81,     ,   43,    0,   -1,  250,   50,   60,  140,    0,    0
  260,20210504,   21,   64,     ,   46,    8,   15,  260,   50,   40,  120,    0,    0
  260,20210504,   22,   67,     ,   47,    0,   -1,  260,   40,   40,   90,    0,    0
  260,20210504,   23,   65,     ,   38,    0,   -1,  260,   50,   50,  100,    0,    0
  260,20210504,   24,   64,   55,   39,    3,    1,  260,   50,   50,  110,    0,    0
  260,20210505,    1,   54,     ,   38,    6,   14,  250,   50,   50,  130,    0,    0
  260,20210505,    2,   56,     ,   43,    6,    3,  250,   40,   30,   90,    0,    0
  260,20210505,    3,   58,     ,   36,    3,    4,  270,   40,   50,   80,    0,    0
  260,20210505,    4,   53,     ,   29,    0,   -1,  260,   40,   40,  100,    0,    0
  260,20210505,    5,   59,     ,   33,    0,   -1,  260,   40,   30,   80,    0,    5
  260,20210505,    6,   61,   43,   31,    0,   -1,  250,   50,   50,  100,    2,   38
  260,20210505,    7,   69,     ,   35,    0,    0,  270,   50,   50,  110,    8,   82
  260,20210505,    8,   68,     ,   33,    0,   -1,  270,   60,   70,  140,    2,   58
  260,20210505,    9,   80,     ,   41,    2,    3,  280,   60,   60,  170,    7,  149
  260,20210505,   10,   82,     ,   52,    1,    1,  270,   60,   50,  140,    6,  162
  260,20210505,   11,   88,     ,   25,    1,    2,  280,   70,   70,  150,    5,  156
  260,20210505,   12,   93,   61,   39,    0,   -1,  280,   70,   80,  160,    7,  203
  260,20210505,   13,   92,     ,   35,    0,    0,  310,   70,   60,  140,   10,  282
  260,20210505,   14,   98,     ,   17,    0,   -1,  280,   70,   50,  140,    7,  179
  260,20210505,   15,   89,     ,    0,    0,    0,  290,   70,   70,  150,    8,  194
  260,20210505,   16,   96,     ,    9,    0,    0,  290,   60,   60,  120,    8,  148
  260,20210505,   17,   87,     ,    7,    0,    0,  270,   50,   60,  110,    8,  119
  260,20210505,   18,   84,   84,    8,    0,    0,  270,   40,   40,  100,   10,   62
  260,20210505,   19,   73,     ,    2,    0,    0,  280,   30,   20,   80,    2,    9
  260,20210505,   20,   63,     ,    6,    0,    0,  260,   20,   10,   40,    0,    0
  260,20210505,   21,   64,     ,   16,    0,    0,  270,   10,   20,   30,    0,    0
  260,20210505,   22,   53,     ,   25,    4,    5,  260,   30,   40,   70,    0,    0
  260,20210505,   23,   45,     ,   31,    6,    6,  200,   20,   20,   60,    0,    0
  260,20210505,   24,   44,   36,   33,    8,    4,  170,   20,   30,   40,    0,    0
  260,20210506,    1,   44,     ,   34,    8,    2,  190,   30,   20,   50,    0,    0
  260,20210506,    2,   39,     ,   32,    0,   -1,  210,   20,   20,   30,    0,    0
  260,20210506,    3,   31,     ,   26,    0,    0,  200,   20,   20,   30,    0,    0
  260,20210506,    4,   27,     ,   23,    0,    0,  210,   20,   20,   30,    0,    0
  260,20210506,    5,   38,     ,   32,    0,    0,  190,   20,   10,   40,    7,   15
  260,20210506,    6,   46,    0,   40,    0,    0,  180,   10,   10,   30,    5,   40
  260,20210506,    7,   70,     ,   42,    0,    0,  220,   20,   30,   60,   10,  105
  260,20210506,    8,   79,     ,   44,    0,    0,  240,   30,   30,   50,    4,  105
  260,20210506,    9,   92,     ,   34,    0,    0,  250,   30,   20,   60,    5,  143
  260,20210506,   10,   68,     ,   16,    0,    0,  300,   30,   40,   70,    2,  100
  260,20210506,   11,   57,     ,   34,    7,   26,  360,   30,   30,   60,    0,   43
  260,20210506,   12,   68,   45,   33,    4,    2,  990,   10,   10,   50,    0,   71
  260,20210506,   13,   73,     ,   33,    3,    4,  330,   20,   20,   50,    0,   74
  260,20210506,   14,   97,     ,   47,    0,   -1,  330,   20,   20,   40,    5,  201
  260,20210506,   15,  100,     ,   27,    0,    0,  990,   20,   10,   40,    6,  179
  260,20210506,   16,   87,     ,   26,    0,   -1,  340,   20,   30,   60,    0,   56
  260,20210506,   17,   60,     ,   34,    6,    6,  200,   30,   30,   70,    0,   13
  260,20210506,   18,   61,   60,   46,    1,    2,  160,   20,   20,   50,    2,   22
  260,20210506,   19,   65,     ,   42,    0,    0,  280,   20,   10,   40,    5,   16
  260,20210506,   20,   63,     ,   14,    0,    0,  280,   20,   20,   50,    0,    0
  260,20210506,   21,   49,     ,   21,    0,    0,  280,   20,   10,   40,    0,    0
  260,20210506,   22,   39,     ,   25,    0,    0,  290,   10,   10,   30,    0,    0
  260,20210506,   23,   29,     ,   19,    0,    0,  270,   10,   20,   30,    0,    0
  260,20210506,   24,   26,   -5,   17,    0,    0,  270,   20,   10,   30,    0,    0
  260,20210507,    1,   10,     ,    8,    0,    0,  270,   10,   10,   20,    0,    0
  260,20210507,    2,   14,     ,   12,    0,    0,  250,   10,   10,   30,    0,    0
  260,20210507,    3,   35,     ,   23,    0,    0,  310,   10,   20,   40,    0,    0
  260,20210507,    4,   27,     ,   10,    9,   15,  180,   30,   40,   70,    0,    0
  260,20210507,    5,   24,     ,   19,    0,   -1,  990,   10,   10,   40,    0,    7
  260,20210507,    6,   43,  -17,   27,    0,   -1,  260,   10,   10,   20,   10,   59
  260,20210507,    7,   55,     ,   31,    0,    0,  220,   20,   20,   40,   10,  118
  260,20210507,    8,   77,     ,   33,    0,    0,  250,   20,   30,   40,   10,  176
  260,20210507,    9,   92,     ,   35,    0,    0,  280,   40,   40,   70,    8,  193
  260,20210507,   10,   91,     ,   15,    0,    0,  310,   40,   30,   80,    6,  153
  260,20210507,   11,  111,     ,   22,    0,    0,  270,   50,   40,   90,    8,  251
  260,20210507,   12,  106,   44,   10,    0,    0,  270,   50,   40,  100,    8,  215
  260,20210507,   13,  115,     ,   26,    0,    0,  290,   50,   40,   90,    5,  196
  260,20210507,   14,  113,     ,   21,    0,    0,  270,   50,   50,   90,    9,  227
  260,20210507,   15,  107,     ,   29,    0,    0,  280,   50,   60,  100,    6,  151
  260,20210507,   16,  105,     ,   12,    0,    0,  260,   50,   50,   90,    9,  154
  260,20210507,   17,  105,     ,   17,    0,    0,  260,   40,   40,   90,   10,  117
  260,20210507,   18,   96,   96,   17,    0,    0,  280,   40,   30,   80,   10,   78
  260,20210507,   19,   83,     ,   18,    0,    0,  280,   30,   20,   70,    7,   21
  260,20210507,   20,   59,     ,   28,    0,    0,  280,   20,   10,   40,    0,    0
  260,20210507,   21,   38,     ,   26,    0,    0,  210,   10,   10,   20,    0,    0
